,ticker,model,accuracy,precision,F1,AUC
513,QCOM.csv,Extra Trees Classifier,0.8497109826589595,0.8830409356725146,0.8531073446327684,0.9367729390861242
514,QRVO.csv,Suuport Vector Machine,0.8034682080924855,0.7976190476190477,0.7976190476190477,0.8803838951310862
515,QRVO.csv,Extra Trees Classifier,0.8670520231213873,0.8505747126436781,0.8654970760233917,0.9355939004815409
516,RCL.csv,Suuport Vector Machine,0.8179190751445087,0.8087431693989071,0.8245125348189416,0.9093582887700534
517,RCL.csv,Extra Trees Classifier,0.8988439306358381,0.8983050847457628,0.9008498583569404,0.9634191176470588
518,RE.csv,Suuport Vector Machine,0.8236994219653179,0.8166666666666667,0.8281690140845069,0.917827903091061
519,RE.csv,Extra Trees Classifier,0.8757225433526011,0.8928571428571429,0.8746355685131195,0.9558395989974937
520,REG.csv,Suuport Vector Machine,0.8554913294797688,0.8729281767955801,0.8633879781420766,0.939701191875105
521,REG.csv,Extra Trees Classifier,0.8728323699421965,0.8983050847457628,0.8784530386740332,0.9516199429242908
522,REGN.csv,Suuport Vector Machine,0.838150289017341,0.8392857142857143,0.834319526627219,0.928442513368984
523,REGN.csv,Extra Trees Classifier,0.8901734104046243,0.888235294117647,0.888235294117647,0.9599097593582888
524,RF.csv,Suuport Vector Machine,0.8439306358381503,0.8051282051282052,0.8532608695652174,0.9248220789201109
525,RF.csv,Extra Trees Classifier,0.8670520231213873,0.8670520231213873,0.8670520231213873,0.9416452270373217
526,RHI.csv,Suuport Vector Machine,0.8063583815028902,0.8324607329842932,0.8259740259740259,0.8842580032555616
527,RHI.csv,Extra Trees Classifier,0.8526011560693642,0.8950276243093923,0.864,0.9433328811720022
528,RHT.csv,Suuport Vector Machine,0.815028901734104,0.7934272300469484,0.8407960199004976,0.8912479358339231
529,RHT.csv,Extra Trees Classifier,0.8872832369942196,0.8787878787878788,0.8992248062015504,0.962137296532201
530,RJF.csv,Suuport Vector Machine,0.8005780346820809,0.7602040816326531,0.8119891008174388,0.9114118629908102
531,RJF.csv,Extra Trees Classifier,0.861271676300578,0.8554913294797688,0.8604651162790697,0.9430743525480367
532,RL.csv,Suuport Vector Machine,0.7745664739884393,0.8045977011494253,0.782122905027933,0.8726851851851852
533,RL.csv,Extra Trees Classifier,0.8786127167630058,0.898876404494382,0.8839779005524863,0.9465244229736983
534,RMD.csv,Suuport Vector Machine,0.7745664739884393,0.7347826086956522,0.8124999999999999,0.8892305107526881
535,RMD.csv,Extra Trees Classifier,0.8323699421965318,0.8333333333333334,0.8465608465608465,0.9186323924731183
536,ROK.csv,Suuport Vector Machine,0.846820809248555,0.8764705882352941,0.849002849002849,0.929984932194877
537,ROK.csv,Extra Trees Classifier,0.8786127167630058,0.8926553672316384,0.88268156424581,0.9611585467939059
538,ROL.csv,Suuport Vector Machine,0.8439306358381503,0.8214285714285714,0.8563829787234043,0.9358768406961178
539,ROL.csv,Extra Trees Classifier,0.869942196531792,0.8857142857142857,0.8732394366197184,0.9397925033467203
540,ROP.csv,Suuport Vector Machine,0.8034682080924855,0.7793427230046949,0.83,0.9047354790972992
541,ROP.csv,Extra Trees Classifier,0.838150289017341,0.8502673796791443,0.8502673796791445,0.9344499377795716
542,ROST.csv,Suuport Vector Machine,0.7947976878612717,0.7871287128712872,0.8174807197943444,0.8987993138936535
543,ROST.csv,Extra Trees Classifier,0.8786127167630058,0.8756476683937824,0.8894736842105262,0.9458682272222783
544,RSG.csv,Suuport Vector Machine,0.8208092485549133,0.7767857142857143,0.848780487804878,0.9420362903225806
545,RSG.csv,Extra Trees Classifier,0.8815028901734104,0.864321608040201,0.8935064935064936,0.9550403225806452
546,RTN.csv,Suuport Vector Machine,0.791907514450867,0.7788461538461539,0.8181818181818181,0.9018650686776191
547,RTN.csv,Extra Trees Classifier,0.846820809248555,0.8461538461538461,0.8616187989556136,0.9257844061405871
548,SBAC.csv,Suuport Vector Machine,0.8352601156069365,0.8444444444444444,0.8421052631578947,0.9193705005859703
549,SBAC.csv,Extra Trees Classifier,0.8294797687861272,0.8505747126436781,0.8338028169014085,0.9198392767453542
550,SBUX.csv,Suuport Vector Machine,0.8670520231213873,0.8908045977011494,0.8707865168539326,0.9507839721254356
551,SBUX.csv,Extra Trees Classifier,0.9219653179190751,0.9329608938547486,0.925207756232687,0.9694954435808095
552,SCG.csv,Suuport Vector Machine,0.708092485549133,0.6666666666666666,0.7202216066481995,0.826673360107095
553,SCG.csv,Extra Trees Classifier,0.8439306358381503,0.8294117647058824,0.8392857142857144,0.9265060240963855
554,SCHW.csv,Suuport Vector Machine,0.8323699421965318,0.8212290502793296,0.8352272727272727,0.9177887667479702
555,SCHW.csv,Extra Trees Classifier,0.8641618497109826,0.8841463414634146,0.8605341246290801,0.9379865682114338
556,SEE.csv,Suuport Vector Machine,0.8294797687861272,0.8409090909090909,0.8338028169014085,0.9223731308333056
557,SEE.csv,Extra Trees Classifier,0.9017341040462428,0.9239766081871345,0.9028571428571428,0.9576656742381159
558,SHW.csv,Suuport Vector Machine,0.791907514450867,0.774869109947644,0.8043478260869565,0.8993079931802226
559,SHW.csv,Extra Trees Classifier,0.8930635838150289,0.8932584269662921,0.895774647887324,0.9494701300437937
560,SIVB.csv,Suuport Vector Machine,0.7861271676300579,0.7738693467336684,0.806282722513089,0.8837037782024205
561,SIVB.csv,Extra Trees Classifier,0.8121387283236994,0.8314606741573034,0.8199445983379501,0.9122498239967817
562,SJM.csv,Suuport Vector Machine,0.7630057803468208,0.7055837563451777,0.7722222222222223,0.863689697944953
563,SJM.csv,Extra Trees Classifier,0.8757225433526011,0.8370786516853933,0.8739002932551321,0.9351134801703039
564,SLB.csv,Suuport Vector Machine,0.7514450867052023,0.8,0.7152317880794702,0.8723112434349178
565,SLB.csv,Extra Trees Classifier,0.861271676300578,0.8993288590604027,0.8481012658227848,0.9445689626333924
566,SLG.csv,Suuport Vector Machine,0.846820809248555,0.8392857142857143,0.8417910447761194,0.9506573445288194
567,SLG.csv,Extra Trees Classifier,0.8757225433526011,0.8875,0.8685015290519879,0.9516609239621315
568,SNA.csv,Suuport Vector Machine,0.8005780346820809,0.7548076923076923,0.8198433420365535,0.8989807852965748
569,SNA.csv,Extra Trees Classifier,0.884393063583815,0.8729281767955801,0.8876404494382022,0.9459816207184628
570,SNPS.csv,Suuport Vector Machine,0.8005780346820809,0.7844827586206896,0.8406466512702078,0.9173786241207755
571,SNPS.csv,Extra Trees Classifier,0.8901734104046243,0.9312169312169312,0.9025641025641026,0.9664264882484132
572,SO.csv,Suuport Vector Machine,0.861271676300578,0.8404255319148937,0.8681318681318682,0.9591577540106951
573,SO.csv,Extra Trees Classifier,0.8439306358381503,0.824468085106383,0.8516483516483518,0.9388703208556151
574,SPG.csv,Suuport Vector Machine,0.8670520231213873,0.8325358851674641,0.883248730964467,0.9564881651838174
575,SPG.csv,Extra Trees Classifier,0.8757225433526011,0.8697916666666666,0.8859416445623343,0.9626993453080409
576,SPGI.csv,Suuport Vector Machine,0.838150289017341,0.8247422680412371,0.851063829787234,0.9399959796301259
577,SPGI.csv,Extra Trees Classifier,0.8815028901734104,0.8938547486033519,0.8864265927977839,0.9627780755829536
578,SRCL.csv,Suuport Vector Machine,0.7398843930635838,0.7619047619047619,0.7398843930635838,0.8311931514178705
579,SRCL.csv,Extra Trees Classifier,0.8179190751445087,0.8402366863905325,0.8184438040345822,0.9112994917067953
580,SRE.csv,Suuport Vector Machine,0.7485549132947977,0.735632183908046,0.7463556851311953,0.8647577976130779
581,SRE.csv,Extra Trees Classifier,0.9075144508670521,0.88268156424581,0.9080459770114941,0.9584628756727843
582,STI.csv,Suuport Vector Machine,0.8236994219653179,0.78,0.8364611260053619,0.928965217681847
583,STI.csv,Extra Trees Classifier,0.8930635838150289,0.8820224719101124,0.8945868945868946,0.9589361488856961
584,STT.csv,Suuport Vector Machine,0.8092485549132948,0.7880434782608695,0.8146067415730337,0.9120556001069233
585,STT.csv,Extra Trees Classifier,0.8670520231213873,0.8662790697674418,0.8662790697674418,0.9522353648757017
586,STX.csv,Suuport Vector Machine,0.7196531791907514,0.7623762376237624,0.7604938271604937,0.8014399393709739
587,STX.csv,Extra Trees Classifier,0.8005780346820809,0.8418367346938775,0.8270676691729324,0.8835130386854525
588,STZ.csv,Suuport Vector Machine,0.7572254335260116,0.7061611374407583,0.7801047120418848,0.8963074352548037
589,STZ.csv,Extra Trees Classifier,0.8526011560693642,0.8296703296703297,0.8555240793201134,0.9293734335839599
590,SWK.csv,Suuport Vector Machine,0.8208092485549133,0.8010752688172043,0.8277777777777777,0.9232157177225341
591,SWK.csv,Extra Trees Classifier,0.8872832369942196,0.8813559322033898,0.888888888888889,0.9589514835605453
592,SWKS.csv,Suuport Vector Machine,0.7803468208092486,0.7488151658767772,0.8061224489795918,0.8910430269546292
593,SWKS.csv,Extra Trees Classifier,0.861271676300578,0.8674033149171271,0.8674033149171271,0.9431776326803951
594,SYF.csv,Suuport Vector Machine,0.7832369942196532,0.7678571428571429,0.7747747747747747,0.888364306043864
595,SYF.csv,Extra Trees Classifier,0.9104046242774566,0.9135802469135802,0.9051987767584097,0.9627657793403649
596,SYK.csv,Suuport Vector Machine,0.815028901734104,0.7932692307692307,0.8375634517766497,0.8934811827956989
