Date,High,Low,Open,Close,Volume,Adj Close
08-08-2012,22.28142929,22.03928566,22.12107086,22.13785744,244706000,18.87070847
09-08-2012,22.20464325,22.06428528,22.06607056,22.16892815,221642400,18.97833061
10-08-2012,22.20571327,22.09642982,22.0967865,22.20357132,194938800,19.00798035
13-08-2012,22.5,22.2589283,22.26392937,22.5,278832400,19.2617569
14-08-2012,22.80750084,22.50749969,22.56678581,22.56035614,340169200,19.31342506
15-08-2012,22.6428566,22.4196434,22.54642868,22.52964211,257342400,19.28712082
16-08-2012,22.74142838,22.5178566,22.5432148,22.72642899,254534000,19.45558739
17-08-2012,23.14964294,22.81464386,22.8571434,23.14678574,442761200,19.81544685
20-08-2012,23.75535774,23.21071434,23.21464348,23.75535774,613384800,20.3364315
21-08-2012,24.10285759,23.2260704,23.95785713,23.43071365,812719600,20.05851173
22-08-2012,23.8928566,23.14678574,23.37214279,23.88821411,565322800,20.45016479
23-08-2012,23.92499924,23.61249924,23.78964233,23.66535759,420128800,20.25938416
24-08-2012,23.90999985,23.41250038,23.55392838,23.68642807,437340400,20.27742004
27-08-2012,24.31678581,24.05500031,24.28535652,24.13142967,427008400,20.65837669
28-08-2012,24.14642906,23.95249939,24.10642815,24.10000038,267416800,20.63147545
29-08-2012,24.20249939,24.02142906,24.1160717,24.05249977,202806800,20.59081268
30-08-2012,23.98392868,23.67321396,23.95142937,23.70964241,302699600,20.29729843
31-08-2012,23.87857056,23.4732132,23.8303566,23.75857162,338321200,20.33918571
04-09-2012,24.11214256,23.7321434,23.77714348,24.10607147,367892000,20.63666725
05-09-2012,24.15535736,23.91428566,24.12750053,23.93678665,336375200,20.49174881
06-09-2012,24.22464371,23.95714378,24.04178619,24.15250015,391196400,20.6764164
07-09-2012,24.37428665,24.13464355,24.21607018,24.30142975,329666400,20.80391502
10-09-2012,24.4032135,23.64642906,24.30178642,23.66928673,487998000,20.26274872
11-09-2012,23.93214226,23.4464283,23.75392914,23.59250069,503983200,20.19701385
12-09-2012,23.92499924,23.4285717,23.81607056,23.9210701,712233200,20.47829628
13-09-2012,24.4821434,24.09892845,24.19178581,24.39214325,598360000,20.88157272
14-09-2012,24.89214325,24.56749916,24.6414299,24.68857193,600474000,21.13533783
17-09-2012,24.99285698,24.80750084,24.97678566,24.99214363,398031200,21.39521027
18-09-2012,25.08321381,24.87214279,24.99571419,25.06821442,373503200,21.4603405
19-09-2012,25.14249992,24.98464394,25.00928688,25.07500076,326874800,21.46615219
20-09-2012,25.00214386,24.77214241,24.96999931,24.95357132,336568400,21.36219597
21-09-2012,25.18107033,24.97714233,25.08607101,25.00321388,571589200,21.4046936
24-09-2012,24.82571411,24.3928566,24.53071404,24.6710701,639766400,21.12034607
25-09-2012,24.74214363,24.0357132,24.58071327,24.05500031,518789600,20.59295082
26-09-2012,24.02464294,23.61428642,23.88357162,23.75642967,576503200,20.33734703
27-09-2012,24.36321449,23.58392906,23.72464371,24.33285713,594090000,20.83081436
28-09-2012,24.32535744,23.8125,24.2410717,23.82500076,535110800,20.39605331
01-10-2012,24.1696434,23.4464283,23.96999931,23.54964256,543594800,20.16032219
02-10-2012,23.79821396,23.23749924,23.63607025,23.61821365,627992400,20.21902466
03-10-2012,23.99500084,23.66535759,23.74500084,23.98035622,424281200,20.52904892
04-10-2012,24.0803566,23.76964378,23.9732132,23.81428528,370725600,20.38687897
05-10-2012,23.7857132,23.26000023,23.75714302,23.30678558,594006000,19.95241547
08-10-2012,23.12714386,22.71821404,23.10285759,22.79178619,637994000,19.51154327
09-10-2012,22.87464333,22.26964378,22.80892944,22.70892906,838597200,19.44060707
10-10-2012,23.03499985,22.75,22.84785652,22.88964272,510356000,19.59531021
11-10-2012,23.11428642,22.43214226,23.0892868,22.43214226,546081200,19.20365334
12-10-2012,22.69214249,22.33214378,22.48428535,22.4896431,460014800,19.25288582
15-10-2012,22.68321419,22.28035736,22.58392906,22.67000008,432502000,19.40727997
16-10-2012,23.22500038,22.5357132,22.69178581,23.2067852,549771600,19.86681557
17-10-2012,23.3139286,23,23.17392921,23.02178574,389037600,19.70843506
18-10-2012,22.93071365,22.5,22.84250069,22.59428596,476624400,19.34247017
19-10-2012,22.56321335,21.77214241,22.53750038,21.78000069,744086000,18.64537239
22-10-2012,22.69214249,21.81285667,21.87214279,22.64392853,546730800,19.38496399
23-10-2012,22.63928604,21.84642982,22.5357132,21.90571404,707145600,18.75299454
24-10-2012,22.37678528,21.80857086,22.19428635,22.02964211,558527200,18.85908318
25-10-2012,22.2142868,21.62678528,22.1428566,21.7692852,656325600,18.63620186
26-10-2012,21.9285717,21.1071434,21.76535606,21.5714283,1018432800,18.46681404
31-10-2012,21.4985714,20.98928642,21.24571419,21.26142883,510003200,18.20143127
01-11-2012,21.5357132,21.22035789,21.36499977,21.30500031,361298000,18.23873711
02-11-2012,21.31964302,20.5267868,21.28178596,20.60000038,599373600,17.63520432
05-11-2012,20.99178505,20.62857056,20.84000015,20.87928581,529135600,17.87429237
06-11-2012,21.09785652,20.71750069,21.07964325,20.81607056,374917200,17.82017326
07-11-2012,20.5192852,19.8482132,20.49428558,19.9285717,793648800,17.13832283
08-11-2012,20.07964325,19.11750031,20.02249908,19.2053566,1056146000,16.51637077
09-11-2012,19.81714249,19.06142807,19.30071449,19.53785706,929913600,16.80231094
12-11-2012,19.8035717,19.23749924,19.79107094,19.38678551,515802000,16.67240143
13-11-2012,19.65999985,19.15571404,19.24678612,19.38928604,532949200,16.67455101
14-11-2012,19.55178642,19.14928627,19.4821434,19.17428589,477170400,16.48964882
15-11-2012,19.2678566,18.66500092,19.19750023,18.77214241,789910800,16.14381027
16-11-2012,18.9285717,18.0625,18.75714302,18.84571457,1266893600,16.20708466
19-11-2012,20.2678566,19.28142929,19.3110714,20.20464325,823317600,17.37574768
20-11-2012,20.42678642,19.80642891,20.42535782,20.03249931,642754000,17.227705
21-11-2012,20.26321411,19.87857056,20.1517868,20.06071472,373002000,17.25196648
23-11-2012,20.4285717,20.09285736,20.25607109,20.4107132,272826400,17.55296707
26-11-2012,21.0714283,20.4896431,20.56785774,21.05464363,630579600,18.10673332
27-11-2012,21.0864296,20.71785736,21.05535698,20.88500023,533330000,17.96084976
28-11-2012,20.92142868,20.43785667,20.61678505,20.81928635,520864400,17.90433502
29-11-2012,21.2232132,20.9017868,21.07928658,21.04857063,514698800,18.10150909
30-11-2012,21.01428604,20.80999947,20.9567852,20.90285683,391319600,17.97619629
03-12-2012,21.23535728,20.9107132,21.20178604,20.93535614,364280000,18.00415039
04-12-2012,20.77857018,20.43321419,20.77857018,20.56607056,557068400,17.68656731
05-12-2012,20.3303566,19.24178505,20.31821442,19.24250031,1044638000,16.54831123
06-12-2012,19.76107025,18.52249908,18.89071465,19.54428673,1177212400,16.80784798
07-12-2012,19.82857132,18.9285717,19.76428604,19.0446434,787040800,16.37816048
10-12-2012,19.23250008,18.62785721,18.75,18.92214394,630484400,16.2728138
11-12-2012,19.62714386,19.19178581,19.27750015,19.33535767,592345600,16.62817001
12-12-2012,19.5714283,19.15250015,19.56321335,19.25,487144000,16.55475998
13-12-2012,19.20142937,18.77857018,18.96964264,18.91749954,625259600,16.26882172
14-12-2012,18.50464249,18.05642891,18.3839283,18.2067852,1009579200,15.6576128
17-12-2012,18.5714283,17.90107155,18.17607117,18.52964211,757607200,15.93526649
18-12-2012,19.10357094,18.5803566,18.75,19.06785774,625685200,16.39812279
19-12-2012,19.06071472,18.7678566,18.98107147,18.79678535,449369200,16.16500664
20-12-2012,18.93571472,18.53142929,18.9285717,18.63321495,481689600,16.02433395
21-12-2012,18.55964279,18.22285652,18.30249977,18.54750061,596268400,15.95062447
24-12-2012,18.7232132,18.52535629,18.58392906,18.57749939,175753200,15.97642612
26-12-2012,18.5521431,18.25428581,18.5357132,18.3214283,302436400,15.75620365
27-12-2012,18.4375,18.02357101,18.3407135,18.39500046,455120400,15.81947708
28-12-2012,18.37428665,18.14714241,18.22464371,18.19964218,354278400,15.65146923
31-12-2012,19.12142944,18.1785717,18.23321342,19.00607109,659492400,16.34498787
02-01-2013,19.8214283,19.34392929,19.77928543,19.60821342,560518000,16.86282349
03-01-2013,19.63107109,19.3214283,19.56714249,19.36071396,352965200,16.64998245
04-01-2013,19.23678589,18.77964211,19.17749977,18.8214283,594333600,16.18619537
07-01-2013,18.90357018,18.39999962,18.6428566,18.71071434,484156400,16.09098434
08-01-2013,18.99607086,18.6160717,18.90035629,18.76107025,458707200,16.13428879
09-01-2013,18.75035667,18.42821312,18.6607132,18.46785736,407604400,15.88212681
10-01-2013,18.88285637,18.41142845,18.87678528,18.69678688,601146000,16.07901001
11-01-2013,18.76142883,18.53642845,18.6071434,18.58214378,350506800,15.98042202
14-01-2013,18.125,17.80392838,17.95285606,17.9196434,734207600,15.41067696
15-01-2013,17.82107162,17.26357079,17.79642868,17.35428619,876772400,14.92447567
16-01-2013,18.19428635,17.5892868,17.66571426,18.07464218,690804800,15.54397202
17-01-2013,18.2410717,17.92964363,18.22535706,17.95285606,453678400,15.43924427
18-01-2013,17.93642807,17.72857094,17.80428505,17.8571434,472922800,15.35692406
22-01-2013,18.13857079,17.73678589,18.02000046,18.02750015,461546400,15.50342846
23-01-2013,18.39249992,18.02750015,18.17178535,18.35750008,861509600,15.78722382
24-01-2013,16.63321495,16.0803566,16.4285717,16.0892868,1460852400,13.83659172
25-01-2013,16.29392815,15.53571415,16.13178635,15.71000004,1208026400,13.51040745
28-01-2013,16.1860714,15.56642914,15.63678646,16.06535721,785517600,13.81600857
29-01-2013,16.43571472,16.14714241,16.375,16.36678505,571158000,14.07523346
30-01-2013,16.52142906,16.2321434,16.3214283,16.31535721,417155200,14.03101063
31-01-2013,16.40285683,16.24928665,16.32071495,16.26749992,319334400,13.989851
01-02-2013,16.40999985,16.01250076,16.39678574,16.20071411,539484400,13.93241501
04-02-2013,16.28357124,15.78571415,16.21107101,15.79714298,477117200,13.58534718
05-02-2013,16.41928673,15.79357147,15.85892868,16.35142899,573347600,14.06202698
06-02-2013,16.6607132,16.1635704,16.30249977,16.33392906,593706400,14.04698086
07-02-2013,16.7857132,16.21857071,16.5446434,16.72214317,704580800,14.46465206
08-02-2013,17.10035706,16.7232132,16.9285717,16.96357155,633158400,14.67348957
11-02-2013,17.31928635,16.9017868,17.0178566,17.14035606,517490400,14.82640362
12-02-2013,17.22785759,16.70499992,17.12535667,16.71071434,609053200,14.45476627
13-02-2013,16.91571426,16.54357147,16.6860714,16.67892838,475207600,14.42726994
14-02-2013,16.84428596,16.57214355,16.59000015,16.66392899,355275200,14.4142971
15-02-2013,16.79142952,16.42571449,16.74464226,16.43428612,391745200,14.21565342
19-02-2013,16.52607155,16.20892906,16.46785736,16.42821312,435783600,14.2104063
20-02-2013,16.34607124,16.02857018,16.34607124,16.03035736,476302400,13.86625671
21-02-2013,16.04178619,15.81499958,15.92857075,15.93071365,447182400,13.78006554
22-02-2013,16.12857056,15.94999981,16.0446434,16.10035706,330654800,13.9268055
25-02-2013,16.25428581,15.80607128,16.20892906,15.81428623,372579200,13.67935371
26-02-2013,16.1264286,15.63071442,15.85071373,16.03464317,501499600,13.86996555
27-02-2013,16.15857124,15.73750019,16.01535606,15.87749958,587350400,13.73403454
28-02-2013,15.99535656,15.76428604,15.85892868,15.76428604,322515200,13.63610458
01-03-2013,15.64928627,15.3564291,15.6428566,15.37392902,552448400,13.29844856
04-03-2013,15.29285717,14.96428585,15.27857113,15.00178623,582755600,12.97654152
05-03-2013,15.54249954,15.02678585,15.0528574,15.39785671,638433600,13.3191433
06-03-2013,15.5446434,15.15821362,15.51821423,15.20214272,460250000,13.1498518
07-03-2013,15.42892933,15.03785706,15.16071415,15.37785721,468473600,13.30184364
08-03-2013,15.55107117,15.30749989,15.35000038,15.41857147,391482000,13.33706284
11-03-2013,15.67892933,15.18357086,15.34821415,15.63821411,474236000,13.52705097
12-03-2013,15.67428589,15.27035713,15.55714321,15.30107117,465911600,13.2354269
13-03-2013,15.5178566,15.19142914,15.30178642,15.29821396,405549200,13.23295307
14-03-2013,15.52285671,15.37321377,15.45821381,15.44642925,303875600,13.36115646
15-03-2013,15.8653574,15.61607075,15.64035702,15.84500027,643960800,13.70592213
18-03-2013,16.33785629,15.75714302,15.76607132,16.27571487,606197200,14.07849121
19-03-2013,16.46321487,16.0178566,16.4107132,16.23178673,526775200,14.04049015
20-03-2013,16.34392929,16.05678558,16.3364296,16.14571381,308660800,13.96603775
21-03-2013,16.35642815,16.07500076,16.07928658,16.16892815,383255600,13.98611736
22-03-2013,16.50357056,16.18250084,16.23500061,16.49678612,395105200,14.26972008
25-03-2013,16.78392982,16.49214363,16.59607124,16.55642891,501135600,14.32130527
26-03-2013,16.63714218,16.44750023,16.62285614,16.46928596,294294000,14.24593067
27-03-2013,16.31428528,16.09749985,16.3021431,16.14571381,331237200,13.96603775
28-03-2013,16.13642883,15.77214336,16.06500053,15.80928612,442839600,13.67503166
01-04-2013,15.84642887,15.27642918,15.78214264,15.31821442,389732000,13.25025272
02-04-2013,15.64785671,15.22857094,15.27142906,15.34964275,529519200,13.27743912
03-04-2013,15.61714268,15.36821365,15.40607071,15.42821407,363216000,13.34540367
04-04-2013,15.53571415,15.1875,15.49142933,15.27571392,358447600,13.21348858
05-04-2013,15.17678642,14.98857117,15.16071415,15.11428642,383695200,13.0738554
08-04-2013,15.2678566,15.08892918,15.17321396,15.22178555,300829200,13.16684341
09-04-2013,15.30357075,15.09821415,15.22714329,15.2492857,306614000,13.19062996
10-04-2013,15.60928631,15.21464252,15.28928566,15.56035709,375928000,13.45970631
11-04-2013,15.64249992,15.39999962,15.48999977,15.51178646,328364400,13.41769314
12-04-2013,15.50535679,15.32464314,15.50535679,15.35000038,238613200,13.27774811
15-04-2013,15.28178596,14.98392868,15.25,14.99464321,317520000,12.97036457
16-04-2013,15.23607063,15.02035713,15.05607128,15.22285748,305771200,13.16777134
17-04-2013,15.02142906,14.21821404,15.0096426,14.38571358,945056000,12.44363689
18-04-2013,14.49250031,13.91928577,14.46392918,14.00178623,666299200,12.1115427
19-04-2013,14.27142906,13.75357056,13.85607147,13.94750023,609274400,12.06458569
22-04-2013,14.36428642,13.97392941,14.02285671,14.23821354,429920400,12.31605434
23-04-2013,14.58500004,14.24321365,14.42821407,14.50464344,664238400,12.54651451
24-04-2013,14.8303566,14.0178566,14.05500031,14.48071384,969651200,12.52581501
25-04-2013,14.78357124,14.53571415,14.6867857,14.58500004,384837600,12.61602402
26-04-2013,14.9560709,14.5803566,14.63607121,14.89999962,764097600,12.8884964
29-04-2013,15.48642921,15,15.01607132,15.36142921,640326400,13.2876339
30-04-2013,15.90178585,15.43107128,15.53928566,15.81357098,691538400,13.67873573
01-05-2013,15.89035702,15.51392937,15.8735714,15.6889286,506909200,13.57091904
02-05-2013,16.02107048,15.73678589,15.77785683,15.91142941,421828400,13.76338577
03-05-2013,16.18678665,16.04107094,16.11821365,16.07071495,361300800,13.90116787
06-05-2013,16.50714302,16.22535706,16.27535629,16.4539299,496641600,14.23264599
07-05-2013,16.6339283,16.20357132,16.60607147,16.38071442,483753200,14.16931629
08-05-2013,16.62035751,16.27892876,16.3942852,16.56571388,472598000,14.32934189
09-05-2013,16.5357132,16.27071381,16.42178535,16.31321335,398487600,14.20432758
10-05-2013,16.4182148,16.08857155,16.35607147,16.17749977,334852000,14.08615589
13-05-2013,16.35357094,16.125,16.12535667,16.24071312,316948800,14.14119911
14-05-2013,16.25714302,15.79107094,16.20892906,15.85214329,447118000,13.80286407
15-05-2013,15.75,15.08428574,15.68428612,15.31607056,741613600,13.33609009
16-05-2013,15.63749981,14.96071434,15.11571407,15.52071381,603204000,13.51427937
17-05-2013,15.71749973,15.39321423,15.68035698,15.47357082,427904400,13.47323036
20-05-2013,15.92142868,15.36071396,15.42535686,15.81892872,451578400,13.7739439
21-05-2013,15.90999985,15.50714302,15.64821434,15.70214272,456022000,13.67225456
22-05-2013,16.01250076,15.65071392,15.85892868,15.76249981,443038400,13.72480869
23-05-2013,15.93428612,15.5639286,15.56964302,15.79071426,353021200,13.74937534
24-05-2013,15.91642857,15.72714329,15.74464321,15.89821434,276166800,13.84297848
28-05-2013,16.11107063,15.74464321,16.06785774,15.76571369,386145200,13.72760677
29-05-2013,15.9821434,15.69285679,15.71428585,15.89107132,330576400,13.83676338
30-05-2013,16.2321434,15.87535667,15.91607094,16.12785721,353519600,14.04293823
31-05-2013,16.32500076,16.0535717,16.1607132,16.06178665,384302800,13.98540688
03-06-2013,16.15571404,15.8028574,16.09749985,16.09714317,372352400,14.01619244
04-06-2013,16.22964287,15.97821426,16.18642807,16.04678535,292728800,13.97234344
05-06-2013,16.09714317,15.84678555,15.91607094,15.89678574,290589600,13.84173489
06-06-2013,15.96428585,15.50178623,15.90964317,15.65928555,416934000,13.63493633
07-06-2013,15.82999992,15.4560709,15.58928585,15.77892876,404535600,13.73911381
10-06-2013,16.0385704,15.60000038,15.883214,15.67464256,450153200,13.64830971
11-06-2013,15.81285667,15.47571373,15.56214333,15.62857056,286112400,13.6081934
12-06-2013,15.75892925,15.41071415,15.69642925,15.43535709,265227200,13.43995953
13-06-2013,15.61214256,15.3125,15.44642925,15.56999969,285832400,13.55719376
14-06-2013,15.58178616,15.30357075,15.55000019,15.35892868,271866000,13.37340927
17-06-2013,15.56071377,15.36999989,15.40857124,15.42857075,259414400,13.43405151
18-06-2013,15.53214264,15.3646431,15.41285706,15.42035675,195025600,13.42689514
19-06-2013,15.41642857,15.1071434,15.40714264,15.1071434,310940000,13.1541729
20-06-2013,15.21357059,14.82750034,14.97500038,14.88714314,357310800,12.96261215
21-06-2013,15,14.57499981,14.94607067,14.7678566,481118400,12.85874748
24-06-2013,14.59500027,14.21607113,14.55000019,14.3764286,480746000,12.51792145
25-06-2013,14.5639286,14.24392891,14.48928642,14.37964344,314162800,12.52072144
26-06-2013,14.45678616,14.13071442,14.42500019,14.21678638,367724000,12.37891769
27-06-2013,14.33535671,14.05500031,14.25892925,14.06357098,337246000,12.24550915
28-06-2013,14.29535675,13.88821411,13.97714329,14.16178608,578516400,12.33102798
01-07-2013,14.72392941,14.32928562,14.38178635,14.61499977,391053600,12.72564983
02-07-2013,15.05821419,14.62392902,14.64142895,14.94607067,469865200,13.01392269
03-07-2013,15.1064291,14.90892887,15.03071404,15.02857113,240928800,13.08576012
05-07-2013,15.11750031,14.83392906,15.01392937,14.90785694,274024800,12.9806509
08-07-2013,15.03571415,14.66607094,15.00392914,14.82321358,298138400,12.90694714
09-07-2013,15.125,14.65642929,14.77142906,15.08392906,352584400,13.13396072
10-07-2013,15.17142868,14.9375,14.98571396,15.02607059,281405600,13.08358383
11-07-2013,15.2946434,15.04178619,15.10535717,15.2603569,326292400,13.28757858
12-07-2013,15.34964275,15.12178612,15.27321434,15.23250008,279563200,13.2633276
15-07-2013,15.40928555,15.17142868,15.17892933,15.26571369,241917200,13.29224586
16-07-2013,15.38249969,15.14892864,15.23285675,15.36428642,216538000,13.3780756
17-07-2013,15.43642902,15.29357147,15.34642887,15.36821365,198990400,13.38149357
18-07-2013,15.53107071,15.37892914,15.47785664,15.42000008,218878800,13.4265871
19-07-2013,15.4992857,15.15535736,15.46785736,15.17678642,268721600,13.21481133
22-07-2013,15.34821415,15.19535732,15.33785725,15.22535706,207796400,13.25710678
23-07-2013,15.2485714,14.95392895,15.21428585,14.96392918,369395600,13.02947235
24-07-2013,15.87821388,15.54500008,15.67607117,15.73250008,591936800,13.6986866
25-07-2013,15.76428604,15.56464291,15.73928642,15.66071415,229493600,13.63617897
26-07-2013,15.7514286,15.51214314,15.54642868,15.74964333,200152400,13.71361637
29-07-2013,16.07107162,15.72142887,15.74285698,15.99250031,248057600,13.92507935
30-07-2013,16.32678604,16.04392815,16.06999969,16.19000053,309422400,14.09704494
31-07-2013,16.33357048,16.05107117,16.24964333,16.16178513,322957600,14.07247543
01-08-2013,16.31428528,16.18785667,16.2767868,16.30999947,206250800,14.2015276
02-08-2013,16.53035736,16.30928612,16.35750008,16.5192852,274783600,14.38376045
05-08-2013,16.80964279,16.50535774,16.59607124,16.76607132,318855600,14.59863949
06-08-2013,16.85321426,16.50607109,16.71500015,16.6160717,334857600,14.4680357
07-08-2013,16.6785717,16.49178505,16.56428528,16.60642815,298858000,14.4596386
08-08-2013,16.57500076,16.35535622,16.56642914,16.46464348,255777200,14.43084049
09-08-2013,16.44499969,16.20178604,16.37999916,16.23035622,266865200,14.22549343
12-08-2013,16.73749924,16.30821419,16.31642914,16.69142914,364434000,14.62961006
13-08-2013,17.66642952,16.71607018,16.81928635,17.48464394,881941200,15.32484341
14-08-2013,18.0089283,17.62142944,17.78142929,17.8035717,756372400,15.60437965
15-08-2013,17.94285774,17.46714211,17.72928619,17.78249931,490294000,15.58590603
16-08-2013,17.96214294,17.81642914,17.86249924,17.94035721,362306000,15.72427082
19-08-2013,18.34785652,18,18.01214218,18.13357162,510518400,15.89361382
20-08-2013,18.23464394,17.88642883,18.2039299,17.89535713,358688400,15.68482113
21-08-2013,18.11249924,17.89999962,17.98535728,17.94142914,335879600,15.72521305
22-08-2013,18.05678558,17.79285622,18.03499985,17.96285629,244207600,15.74398613
23-08-2013,17.97678566,17.83392906,17.97392845,17.89357185,222731600,15.68326092
26-08-2013,18.22142982,17.875,17.8839283,17.96321487,330965600,15.74429989
27-08-2013,17.94678688,17.36785698,17.7857132,17.44964218,424188800,15.29416466
28-08-2013,17.70714378,17.3571434,17.3571434,17.53214264,307608000,15.36647511
29-08-2013,17.7321434,17.54035759,17.55892944,17.56071472,239657600,15.39151859
30-08-2013,17.60535622,17.375,17.5714283,17.40071487,272297200,15.25128078
03-09-2013,17.87857056,17.40535736,17.61071396,17.44928551,331928800,15.29385471
04-09-2013,17.93714333,17.72428513,17.84142876,17.81035614,345032800,15.61032677
05-09-2013,17.88142967,17.62999916,17.8660717,17.68821335,236367600,15.50326824
06-09-2013,17.83499908,17.49821472,17.80142975,17.79357147,359525600,15.59560871
09-09-2013,18.13999939,17.98142815,18.0357132,18.07749939,340687200,15.84447193
10-09-2013,18.12321472,17.4821434,18.07857132,17.66571426,743195600,15.48355103
11-09-2013,16.91749954,16.60035706,16.67892838,16.7039299,898696400,14.64057159
12-09-2013,16.97857094,16.64321327,16.7321434,16.88178635,404051200,14.79645348
13-09-2013,16.8510704,16.59642982,16.76214218,16.60357094,298835600,14.55260563
16-09-2013,16.48607063,15.97214317,16.4642868,16.07571411,543706800,14.08995438
17-09-2013,16.4182148,15.9821434,15.9985714,16.26142883,399380800,14.25272846
18-09-2013,16.65535736,16.45214272,16.54214287,16.59571457,456862000,14.54572582
19-09-2013,16.99392891,16.7589283,16.81071472,16.86785698,404541200,14.78424549
20-09-2013,17.09107018,16.6428566,17.0714283,16.69321442,699302800,14.6311779
23-09-2013,17.74678612,17.23571396,17.71785736,17.52285767,762106800,15.3583374
24-09-2013,17.69535637,17.42214394,17.67428589,17.46785736,364344400,15.31013489
25-09-2013,17.48714256,17.19392967,17.47142982,17.19750023,316957200,15.07317257
26-09-2013,17.44857025,17.28214264,17.3571434,17.36499977,237221600,15.21997929
27-09-2013,17.30964279,17.16857147,17.27785683,17.2410717,228040400,15.11136055
30-09-2013,17.20214272,16.94321442,17.0446434,17.0267868,260156400,14.92354679
01-10-2013,17.46928596,17.08499908,17.08749962,17.4271431,353883600,15.27444935
02-10-2013,17.56428528,17.2767868,17.34392929,17.48428535,289184000,15.32452965
03-10-2013,17.58392906,17.16928673,17.51821327,17.26464272,322753200,15.13201809
04-10-2013,17.30714226,17.09285736,17.28071404,17.25107193,258868400,15.12012768
07-10-2013,17.59464264,17.33392906,17.37714386,17.4196434,312292400,15.26787949
08-10-2013,17.52285767,17.16214371,17.49785614,17.17642975,290917200,15.05470085
09-10-2013,17.4210701,17.08142853,17.30857086,17.37821388,301725200,15.23156357
10-10-2013,17.58499908,17.3942852,17.54714394,17.48714256,278602800,15.32703018
11-10-2013,17.63714218,17.32714272,17.39249992,17.60035706,267738800,15.42625904
14-10-2013,17.77071381,17.47678566,17.49392891,17.7157135,261898000,15.52736759
15-10-2013,17.9285717,17.69714355,17.76821327,17.80999947,320073600,15.61001778
16-10-2013,17.94750023,17.82964325,17.8853569,17.89678574,251101200,15.68607616
17-10-2013,18.02785683,17.84571457,17.85642815,18.0178566,253593200,15.79219246
18-10-2013,18.18785667,18.0610714,18.07107162,18.17464256,290542000,15.92961407
21-10-2013,18.72500038,18.26857185,18.27750015,18.62000084,398106800,16.31995583
22-10-2013,18.87321472,18.14392853,18.80035782,18.56678581,534063600,16.27331352
23-10-2013,18.7739296,18.5357132,18.5357132,18.7485714,313723200,16.43264198
24-10-2013,19.01678658,18.65892982,18.75,18.99678612,384764800,16.65019608
25-10-2013,19.04392815,18.75392914,18.97571373,18.7842865,337792000,16.4639492
28-10-2013,18.9642868,18.6860714,18.8942852,18.92428589,550440800,16.58665085
29-10-2013,19.2589283,18.3764286,19.15250015,18.45285606,635807200,16.17346001
30-10-2013,18.84000015,18.46500015,18.55750084,18.74642944,354163600,16.43076706
31-10-2013,18.83892822,18.61678505,18.75,18.66785622,275696400,16.36189461
01-11-2013,18.74285698,18.42285728,18.71500015,18.57250023,274890000,16.27831841
04-11-2013,18.81500053,18.52892876,18.61071396,18.8125,244627600,16.48867607
05-11-2013,18.88892937,18.6785717,18.73500061,18.76607132,265213200,16.44797897
06-11-2013,18.74500084,18.50714302,18.71964264,18.60428619,223375600,16.40138435
07-11-2013,18.68535614,18.29928589,18.55642891,18.30321312,262620400,16.13596535
08-11-2013,18.61178589,18.30678558,18.37785721,18.59142876,279316800,16.39004898
11-11-2013,18.63107109,18.37178612,18.57107162,18.53750038,227452400,16.34251213
12-11-2013,18.7114296,18.4642868,18.48821449,18.57178688,204276800,16.37273598
13-11-2013,18.6517868,18.46285629,18.5,18.59392929,197220800,16.3922596
14-11-2013,18.90285683,18.63821411,18.67178535,18.86285782,282419200,16.62934494
15-11-2013,18.89607048,18.73178673,18.80642891,18.74964333,317920400,16.52953339
18-11-2013,18.82821465,18.50714302,18.74964333,18.52249908,244944000,16.32928658
19-11-2013,18.69214249,18.49892807,18.53678513,18.55535698,208938800,16.35825348
20-11-2013,18.5864296,18.36892891,18.54392815,18.3928566,193916800,16.21499252
21-11-2013,18.6146431,18.34535789,18.48571396,18.61214256,262026800,16.40831757
22-11-2013,18.64857101,18.51892853,18.55428505,18.56428528,223725600,16.36611938
25-11-2013,18.78107071,18.6071434,18.60785675,18.70499992,229311600,16.49017906
26-11-2013,19.14785767,18.7142868,18.71857071,19.04999924,401382800,16.79432297
27-11-2013,19.5,19.04999924,19.15392876,19.4985714,363448400,17.1897831
29-11-2013,19.94035721,19.56464386,19.62428665,19.85964394,318127600,17.5080986
02-12-2013,20.15464211,19.67214394,19.9285717,19.68678665,472544800,17.35571098
03-12-2013,20.22785759,19.91714287,19.93928528,20.22571373,450968000,17.8308239
04-12-2013,20.32821465,20.02928543,20.1964283,20.1785717,377809600,17.78926468
05-12-2013,20.54071426,20.22892952,20.45178604,20.28214264,447580000,17.88056946
06-12-2013,20.2410717,19.98464394,20.2067852,20.00071335,344352400,17.63247108
09-12-2013,20.34214211,20.03214264,20.03214264,20.22964287,320493600,17.83428383
10-12-2013,20.28142929,20.04285622,20.12785721,20.19821358,278269600,17.80657578
11-12-2013,20.39178658,19.98892975,20.25,20.04857063,359718800,17.67465401
12-12-2013,20.19071388,20.00107193,20.07642937,20.0192852,262290000,17.64883995
13-12-2013,20.10285759,19.7739296,20.10178566,19.80107117,332822000,17.45646477
16-12-2013,20.09428596,19.82178688,19.82214355,19.9107132,282592800,17.55312157
17-12-2013,19.97999954,19.76357079,19.85035706,19.82107162,229902400,17.47409248
